meter_id,tariff_zone_id,measured_at,consumption_kwh,voltage_v,power_factor,quality_flag
9,1,2025-08-31 00:00:00,3.2054,218.58,0.969,valid
10,1,2025-08-31 00:00:00,2.9558,226.05,0.937,valid
11,1,2025-08-31 00:00:00,2.6451,223.23,0.972,valid
12,1,2025-08-31 00:00:00,2.4338,227.62,0.954,valid
13,1,2025-08-31 00:00:00,2.3871,218.15,0.965,valid
14,1,2025-08-31 00:00:00,2.4343,230.36,0.914,valid
1,1,2025-08-31 01:00:00,6.0081,223.06,0.956,valid
2,1,2025-08-31 01:00:00,4.7556,225.85,0.932,valid
3,1,2025-08-31 01:00:00,4.7415,219.88,0.926,valid
4,1,2025-08-31 01:00:00,4.1681,228.37,0.912,valid
5,1,2025-08-31 01:00:00,3.8167,220.84,0.961,valid
6,1,2025-08-31 01:00:00,3.8913,227.06,0.918,valid
7,1,2025-08-31 01:00:00,3.7045,224.38,0.962,valid
8,1,2025-08-31 01:00:00,3.3845,221.37,0.956,valid
9,1,2025-08-31 01:00:00,2.8802,229.26,0.95,valid
10,1,2025-08-31 01:00:00,2.8075,219.17,0.978,valid
11,1,2025-08-31 01:00:00,2.5948,231.56,0.973,valid
12,1,2025-08-31 01:00:00,2.4437,222.45,0.962,valid
13,1,2025-08-31 01:00:00,2.4515,231.65,0.926,valid
14,1,2025-08-31 01:00:00,2.4917,223.83,0.939,valid
1,1,2025-08-31 02:00:00,6.3961,226.91,0.932,valid
2,1,2025-08-31 02:00:00,5.0068,221.24,0.926,valid
3,1,2025-08-31 02:00:00,4.6051,222.44,0.928,valid
4,1,2025-08-31 02:00:00,4.2236,223.72,0.953,valid
5,1,2025-08-31 02:00:00,4.1785,223.59,0.981,valid
6,1,2025-08-31 02:00:00,3.6552,219.99,0.94,valid
7,1,2025-08-31 02:00:00,3.5431,231.28,0.931,valid
8,1,2025-08-31 02:00:00,3.4423,231.13,0.948,valid
9,1,2025-08-31 02:00:00,3.135,227.1,0.949,valid
10,1,2025-08-31 02:00:00,2.8788,218.48,0.966,valid
11,1,2025-08-31 02:00:00,2.5932,228.23,0.965,valid
12,1,2025-08-31 02:00:00,2.3724,223.4,0.989,valid
13,1,2025-08-31 02:00:00,2.5543,231.66,0.921,valid
14,1,2025-08-31 02:00:00,2.613,229.49,0.911,valid
1,1,2025-08-31 03:00:00,6.1106,229.18,0.942,valid
2,1,2025-08-31 03:00:00,5.132,219.8,0.948,valid
3,1,2025-08-31 03:00:00,4.7691,218.05,0.92,valid
4,1,2025-08-31 03:00:00,4.2716,228.71,0.962,valid
5,1,2025-08-31 03:00:00,4.08,223.07,0.931,valid
6,1,2025-08-31 03:00:00,3.9011,226.01,0.929,valid
7,1,2025-08-31 03:00:00,3.4065,228.49,0.971,valid
8,1,2025-08-31 03:00:00,3.2693,221.9,0.923,valid
9,1,2025-08-31 03:00:00,2.8693,219.16,0.985,valid
10,1,2025-08-31 03:00:00,2.8208,230.6,0.955,valid
11,1,2025-08-31 03:00:00,2.5729,219.14,0.919,valid
12,1,2025-08-31 03:00:00,2.3589,218.68,0.919,valid
13,1,2025-08-31 03:00:00,2.3,229.73,0.942,valid
14,1,2025-08-31 03:00:00,2.4447,223.08,0.988,valid
1,1,2025-08-31 04:00:00,5.9431,225.26,0.979,valid
2,1,2025-08-31 04:00:00,5.0524,228.16,0.91,valid
3,1,2025-08-31 04:00:00,4.7502,220.11,0.919,valid
4,1,2025-08-31 04:00:00,4.3156,231.36,0.97,valid
5,1,2025-08-31 04:00:00,3.8074,229.42,0.95,valid
6,1,2025-08-31 04:00:00,3.8184,228.05,0.965,valid
7,1,2025-08-31 04:00:00,3.432,229.52,0.942,valid
8,1,2025-08-31 04:00:00,3.2268,223.5,0.933,valid
9,1,2025-08-31 04:00:00,2.9226,224.94,0.941,valid
10,1,2025-08-31 04:00:00,2.7051,221.96,0.956,valid
11,1,2025-08-31 04:00:00,2.6379,226.8,0.99,valid
12,1,2025-08-31 04:00:00,2.4521,226.09,0.988,valid
13,1,2025-08-31 04:00:00,2.5037,226.53,0.976,valid
14,1,2025-08-31 04:00:00,2.3853,228.93,0.943,valid
1,1,2025-08-31 05:00:00,6.1696,223.29,0.989,valid
2,1,2025-08-31 05:00:00,4.9609,228.93,0.956,valid
3,1,2025-08-31 05:00:00,4.5635,220.53,0.954,valid
4,1,2025-08-31 05:00:00,4.038,227.71,0.925,valid
5,1,2025-08-31 05:00:00,4.0178,228.93,0.962,valid
6,1,2025-08-31 05:00:00,3.8109,221.27,0.959,valid
7,1,2025-08-31 05:00:00,3.4811,224.59,0.982,valid
8,1,2025-08-31 05:00:00,3.1789,222.73,0.926,valid
9,1,2025-08-31 05:00:00,3.0843,228.37,0.974,valid
10,1,2025-08-31 05:00:00,2.7457,224.56,0.92,valid
11,1,2025-08-31 05:00:00,2.4796,228.61,0.925,valid
12,1,2025-08-31 05:00:00,2.3951,227.3,0.988,valid
13,1,2025-08-31 05:00:00,2.4009,221.18,0.915,valid
14,1,2025-08-31 05:00:00,2.5047,224.48,0.95,valid
1,1,2025-08-31 06:00:00,5.9543,228.13,0.969,valid
2,1,2025-08-31 06:00:00,5.207,227.14,0.943,valid
3,1,2025-08-31 06:00:00,4.4907,218.94,0.934,valid
4,1,2025-08-31 06:00:00,4.054,226.23,0.949,valid
5,1,2025-08-31 06:00:00,4.0593,229.49,0.975,valid
6,1,2025-08-31 06:00:00,3.7896,220.4,0.943,valid
7,1,2025-08-31 06:00:00,3.6725,223.04,0.948,valid
8,1,2025-08-31 06:00:00,3.3446,230.95,0.944,valid
9,1,2025-08-31 06:00:00,2.9904,223.72,0.956,valid
10,1,2025-08-31 06:00:00,2.9663,223.35,0.912,valid
11,1,2025-08-31 06:00:00,2.6279,222.16,0.958,valid
12,1,2025-08-31 06:00:00,2.3484,222.32,0.939,valid
13,1,2025-08-31 06:00:00,2.3771,224.62,0.94,valid
14,1,2025-08-31 06:00:00,2.3736,228.76,0.932,valid
1,2,2025-08-31 07:00:00,6.3032,227.89,0.975,valid
2,2,2025-08-31 07:00:00,4.8938,218.91,0.982,valid
3,2,2025-08-31 07:00:00,4.585,224.38,0.931,valid
4,2,2025-08-31 07:00:00,4.2721,228.68,0.947,valid
5,2,2025-08-31 07:00:00,4.1275,220.74,0.921,valid
6,2,2025-08-31 07:00:00,3.8799,224.28,0.916,valid
7,2,2025-08-31 07:00:00,3.6256,222.76,0.964,valid
8,2,2025-08-31 07:00:00,3.2935,220.75,0.952,valid
9,2,2025-08-31 07:00:00,3.0899,227.0,0.951,valid
10,2,2025-08-31 07:00:00,2.9037,220.91,0.916,valid
11,2,2025-08-31 07:00:00,2.4644,223.76,0.93,valid
12,2,2025-08-31 07:00:00,2.4792,218.19,0.944,valid
13,2,2025-08-31 07:00:00,2.3286,225.53,0.91,valid
14,2,2025-08-31 07:00:00,2.4175,224.03,0.931,valid
1,3,2025-08-31 08:00:00,5.8307,229.72,0.944,valid
2,3,2025-08-31 08:00:00,4.907,221.35,0.947,valid
3,3,2025-08-31 08:00:00,4.6124,225.7,0.959,valid
4,3,2025-08-31 08:00:00,3.9634,222.19,0.929,valid
5,3,2025-08-31 08:00:00,3.8108,227.21,0.937,valid
6,3,2025-08-31 08:00:00,3.5999,231.29,0.913,valid
7,3,2025-08-31 08:00:00,3.4777,230.92,0.979,valid
8,3,2025-08-31 08:00:00,3.3176,220.4,0.977,valid
9,3,2025-08-31 08:00:00,2.8798,227.07,0.96,valid
10,3,2025-08-31 08:00:00,2.8121,219.83,0.91,valid
11,3,2025-08-31 08:00:00,2.6139,226.71,0.912,valid
12,3,2025-08-31 08:00:00,2.3513,229.38,0.956,valid
13,3,2025-08-31 08:00:00,2.4871,222.68,0.978,valid
14,3,2025-08-31 08:00:00,2.5629,231.31,0.925,valid
1,3,2025-08-31 09:00:00,8.0044,228.62,0.969,valid
2,3,2025-08-31 09:00:00,6.3402,219.2,0.978,valid
3,3,2025-08-31 09:00:00,6.1015,219.78,0.988,valid
4,3,2025-08-31 09:00:00,5.3646,224.6,0.916,valid
5,3,2025-08-31 09:00:00,5.0791,224.76,0.961,valid
6,3,2025-08-31 09:00:00,4.8556,228.68,0.933,valid
7,3,2025-08-31 09:00:00,4.6657,228.38,0.912,valid
8,3,2025-08-31 09:00:00,4.1758,224.12,0.961,valid
9,3,2025-08-31 09:00:00,3.9069,224.31,0.913,valid
10,3,2025-08-31 09:00:00,3.7941,222.96,0.92,valid
11,3,2025-08-31 09:00:00,3.2272,225.28,0.925,valid
12,3,2025-08-31 09:00:00,3.1126,227.98,0.963,valid
13,3,2025-08-31 09:00:00,3.2743,220.25,0.971,valid
14,3,2025-08-31 09:00:00,3.1739,223.12,0.933,valid
1,3,2025-08-31 10:00:00,7.6513,218.75,0.98,valid
2,3,2025-08-31 10:00:00,6.7575,218.88,0.962,valid
3,3,2025-08-31 10:00:00,6.0949,228.91,0.956,valid
4,3,2025-08-31 10:00:00,5.5569,221.5,0.968,valid
5,3,2025-08-31 10:00:00,4.9706,221.43,0.959,valid
6,3,2025-08-31 10:00:00,4.7396,223.07,0.951,valid
7,3,2025-08-31 10:00:00,4.479,220.5,0.96,valid
8,3,2025-08-31 10:00:00,4.1807,230.18,0.963,valid
9,3,2025-08-31 10:00:00,4.0769,228.06,0.911,valid
10,3,2025-08-31 10:00:00,3.8378,226.47,0.989,valid
11,3,2025-08-31 10:00:00,3.3385,230.17,0.944,valid
12,3,2025-08-31 10:00:00,3.0302,218.25,0.988,valid
13,3,2025-08-31 10:00:00,3.0275,218.58,0.922,valid
14,3,2025-08-31 10:00:00,3.267,230.28,0.968,valid
1,2,2025-08-31 11:00:00,7.8104,223.51,0.956,valid
2,2,2025-08-31 11:00:00,6.4762,231.83,0.988,valid
3,2,2025-08-31 11:00:00,5.5278,220.17,0.985,valid
4,2,2025-08-31 11:00:00,5.0648,220.86,0.949,valid
5,2,2025-08-31 11:00:00,4.7775,224.23,0.934,valid
6,2,2025-08-31 11:00:00,4.7702,220.29,0.943,valid
7,2,2025-08-31 11:00:00,4.2257,227.81,0.975,valid
8,2,2025-08-31 11:00:00,4.1458,221.8,0.981,valid
9,2,2025-08-31 11:00:00,3.8075,228.31,0.94,valid
10,2,2025-08-31 11:00:00,3.5562,228.49,0.984,valid
11,2,2025-08-31 11:00:00,3.1809,225.1,0.936,valid
12,2,2025-08-31 11:00:00,2.9293,227.88,0.969,valid
13,2,2025-08-31 11:00:00,3.1349,231.62,0.966,valid
14,2,2025-08-31 11:00:00,2.9956,224.33,0.925,valid
1,2,2025-08-31 12:00:00,7.5188,224.24,0.967,valid
2,2,2025-08-31 12:00:00,6.0002,222.24,0.953,valid
3,2,2025-08-31 12:00:00,5.5261,218.77,0.98,valid
4,2,2025-08-31 12:00:00,5.1143,230.55,0.923,valid
5,2,2025-08-31 12:00:00,4.5557,229.9,0.962,valid
6,2,2025-08-31 12:00:00,4.6553,219.46,0.954,valid
7,2,2025-08-31 12:00:00,4.3345,230.03,0.979,valid
8,2,2025-08-31 12:00:00,3.7877,231.83,0.963,valid
9,2,2025-08-31 12:00:00,3.5878,226.89,0.977,valid
10,2,2025-08-31 12:00:00,3.3074,230.75,0.914,valid
11,2,2025-08-31 12:00:00,3.0968,218.16,0.914,valid
12,2,2025-08-31 12:00:00,2.9161,224.94,0.919,valid
13,2,2025-08-31 12:00:00,3.0064,229.05,0.932,valid
14,2,2025-08-31 12:00:00,3.0335,221.56,0.941,valid
1,2,2025-08-31 13:00:00,7.5655,222.79,0.975,valid
2,2,2025-08-31 13:00:00,6.3801,224.19,0.935,valid
3,2,2025-08-31 13:00:00,5.687,229.82,0.934,valid
4,2,2025-08-31 13:00:00,5.296,230.98,0.968,valid
5,2,2025-08-31 13:00:00,4.799,229.42,0.955,valid
6,2,2025-08-31 13:00:00,4.688,222.97,0.953,valid
7,2,2025-08-31 13:00:00,4.4773,231.71,0.917,valid
8,2,2025-08-31 13:00:00,3.944,230.2,0.947,valid
9,2,2025-08-31 13:00:00,3.8179,219.26,0.958,valid
10,2,2025-08-31 13:00:00,3.6859,223.22,0.912,valid
11,2,2025-08-31 13:00:00,3.2037,226.08,0.966,valid
12,2,2025-08-31 13:00:00,3.043,226.9,0.94,valid
13,2,2025-08-31 13:00:00,2.9453,223.27,0.953,valid
14,2,2025-08-31 13:00:00,3.2352,228.0,0.918,valid
1,2,2025-08-31 14:00:00,8.3328,227.58,0.911,valid
2,2,2025-08-31 14:00:00,6.8582,222.79,0.966,valid
3,2,2025-08-31 14:00:00,5.9026,228.66,0.93,valid
4,2,2025-08-31 14:00:00,5.6115,228.09,0.971,valid
5,2,2025-08-31 14:00:00,5.1224,219.41,0.931,valid
6,2,2025-08-31 14:00:00,5.1349,220.54,0.917,valid
7,2,2025-08-31 14:00:00,4.4547,227.4,0.982,valid
8,2,2025-08-31 14:00:00,4.3379,231.06,0.983,valid
9,2,2025-08-31 14:00:00,3.8952,227.11,0.97,valid
10,2,2025-08-31 14:00:00,3.8314,222.05,0.951,valid
11,2,2025-08-31 14:00:00,3.2925,220.28,0.931,valid
12,2,2025-08-31 14:00:00,3.245,220.64,0.929,valid
13,2,2025-08-31 14:00:00,3.045,231.13,0.925,valid
14,2,2025-08-31 14:00:00,3.3961,229.95,0.92,valid
1,2,2025-08-31 15:00:00,8.4088,230.83,0.972,valid
2,2,2025-08-31 15:00:00,7.027,227.64,0.977,valid
3,2,2025-08-31 15:00:00,6.3387,227.96,0.95,valid
4,2,2025-08-31 15:00:00,5.8826,225.19,0.922,valid
5,2,2025-08-31 15:00:00,5.2098,218.27,0.929,valid
6,2,2025-08-31 15:00:00,5.2084,226.74,0.916,valid
7,2,2025-08-31 15:00:00,4.9545,226.95,0.941,valid
8,2,2025-08-31 15:00:00,4.4254,218.66,0.945,valid
9,2,2025-08-31 15:00:00,3.9752,222.5,0.982,valid
10,2,2025-08-31 15:00:00,3.7176,226.21,0.951,valid
11,2,2025-08-31 15:00:00,3.6921,220.55,0.913,valid
12,2,2025-08-31 15:00:00,3.458,227.66,0.95,valid
13,2,2025-08-31 15:00:00,3.3786,231.43,0.983,valid
14,2,2025-08-31 15:00:00,3.2089,228.92,0.949,valid
1,2,2025-08-31 16:00:00,7.9915,222.18,0.945,valid
2,2,2025-08-31 16:00:00,6.6155,222.08,0.917,valid
3,2,2025-08-31 16:00:00,6.1185,224.47,0.917,valid
4,2,2025-08-31 16:00:00,5.7138,228.48,0.953,valid
5,2,2025-08-31 16:00:00,5.5193,223.3,0.969,valid
6,2,2025-08-31 16:00:00,5.2882,226.43,0.938,valid
7,2,2025-08-31 16:00:00,5.0427,225.27,0.925,valid
8,2,2025-08-31 16:00:00,4.4118,220.77,0.932,valid
9,2,2025-08-31 16:00:00,4.223,228.71,0.971,valid
10,2,2025-08-31 16:00:00,3.7205,229.71,0.919,valid
11,2,2025-08-31 16:00:00,3.3699,230.83,0.927,valid
12,2,2025-08-31 16:00:00,3.3656,228.91,0.97,valid
13,2,2025-08-31 16:00:00,3.1839,227.1,0.977,valid
14,2,2025-08-31 16:00:00,3.258,230.58,0.969,valid
1,2,2025-08-31 17:00:00,8.1069,218.49,0.972,valid
2,2,2025-08-31 17:00:00,6.6415,229.26,0.957,valid
3,2,2025-08-31 17:00:00,5.7601,227.49,0.982,valid
4,2,2025-08-31 17:00:00,5.296,224.75,0.985,valid
5,2,2025-08-31 17:00:00,5.1685,219.09,0.947,valid
6,2,2025-08-31 17:00:00,5.0328,227.24,0.915,valid
7,2,2025-08-31 17:00:00,4.7212,227.58,0.923,valid
8,2,2025-08-31 17:00:00,4.3312,220.44,0.937,valid
9,2,2025-08-31 17:00:00,3.9606,224.34,0.969,valid
10,2,2025-08-31 17:00:00,3.5337,229.17,0.941,valid
11,2,2025-08-31 17:00:00,3.4256,231.25,0.978,valid
12,2,2025-08-31 17:00:00,3.2198,231.13,0.934,valid
13,2,2025-08-31 17:00:00,3.2018,225.95,0.939,valid
14,2,2025-08-31 17:00:00,3.3343,230.78,0.979,valid
1,2,2025-08-31 18:00:00,7.993,227.28,0.913,valid
2,2,2025-08-31 18:00:00,6.4448,226.85,0.973,valid
3,2,2025-08-31 18:00:00,6.1002,230.49,0.952,valid
4,2,2025-08-31 18:00:00,5.4399,229.83,0.942,valid
5,2,2025-08-31 18:00:00,5.2421,223.46,0.944,valid
6,2,2025-08-31 18:00:00,5.0312,220.34,0.945,valid
7,2,2025-08-31 18:00:00,4.4708,226.94,0.92,valid
8,2,2025-08-31 18:00:00,4.0605,231.34,0.947,valid
9,2,2025-08-31 18:00:00,3.8997,219.6,0.951,valid
10,2,2025-08-31 18:00:00,3.6256,229.79,0.929,valid
11,2,2025-08-31 18:00:00,3.2888,227.23,0.945,valid
12,2,2025-08-31 18:00:00,3.2202,223.06,0.942,valid
13,2,2025-08-31 18:00:00,3.1971,219.83,0.954,valid
14,2,2025-08-31 18:00:00,3.0343,223.63,0.916,valid
1,2,2025-08-31 19:00:00,5.9736,229.01,0.982,valid
2,2,2025-08-31 19:00:00,4.9866,223.26,0.941,valid
3,2,2025-08-31 19:00:00,4.6605,220.57,0.934,valid
4,2,2025-08-31 19:00:00,4.2881,226.43,0.969,valid
5,2,2025-08-31 19:00:00,4.0584,227.91,0.911,valid
6,2,2025-08-31 19:00:00,3.857,225.05,0.952,valid
7,2,2025-08-31 19:00:00,3.444,225.11,0.982,valid
8,2,2025-08-31 19:00:00,3.148,219.98,0.962,valid
9,2,2025-08-31 19:00:00,3.0525,226.72,0.958,valid
10,2,2025-08-31 19:00:00,2.8439,226.0,0.98,valid
11,2,2025-08-31 19:00:00,2.5743,223.22,0.989,valid
12,2,2025-08-31 19:00:00,2.3645,225.41,0.973,valid
13,2,2025-08-31 19:00:00,2.4212,220.52,0.954,valid
14,2,2025-08-31 19:00:00,2.5136,220.73,0.968,valid
1,3,2025-08-31 20:00:00,6.2284,227.35,0.928,valid
2,3,2025-08-31 20:00:00,5.1851,227.67,0.953,valid
3,3,2025-08-31 20:00:00,4.4069,229.52,0.977,valid
4,3,2025-08-31 20:00:00,4.3701,231.93,0.93,valid
5,3,2025-08-31 20:00:00,4.09,227.32,0.917,valid
6,3,2025-08-31 20:00:00,3.8047,224.13,0.979,valid
7,3,2025-08-31 20:00:00,3.4589,222.18,0.954,valid
8,3,2025-08-31 20:00:00,3.3641,226.23,0.922,valid
9,3,2025-08-31 20:00:00,3.1192,229.18,0.939,valid
10,3,2025-08-31 20:00:00,2.9462,223.84,0.959,valid
11,3,2025-08-31 20:00:00,2.5752,219.6,0.988,valid
12,3,2025-08-31 20:00:00,2.4873,229.65,0.989,valid
13,3,2025-08-31 20:00:00,2.3417,228.87,0.911,valid
14,3,2025-08-31 20:00:00,2.4269,220.52,0.94,valid
1,3,2025-08-31 21:00:00,5.9374,231.86,0.976,valid
2,3,2025-08-31 21:00:00,5.0948,221.2,0.963,valid
3,3,2025-08-31 21:00:00,4.4344,226.39,0.963,valid
4,3,2025-08-31 21:00:00,4.1542,231.53,0.938,valid
5,3,2025-08-31 21:00:00,3.9801,224.47,0.92,valid
6,3,2025-08-31 21:00:00,3.5685,226.65,0.96,valid
7,3,2025-08-31 21:00:00,3.4958,228.29,0.934,valid
8,3,2025-08-31 21:00:00,3.2592,229.43,0.916,valid
9,3,2025-08-31 21:00:00,3.1015,221.29,0.951,valid
10,3,2025-08-31 21:00:00,2.9707,221.38,0.936,valid
11,3,2025-08-31 21:00:00,2.4584,231.28,0.928,valid
12,3,2025-08-31 21:00:00,2.3718,227.12,0.925,valid
13,3,2025-08-31 21:00:00,2.3236,222.55,0.918,valid
14,3,2025-08-31 21:00:00,2.4136,221.18,0.947,valid
1,2,2025-08-31 22:00:00,6.2696,218.7,0.941,valid
2,2,2025-08-31 22:00:00,5.1996,225.14,0.963,valid
3,2,2025-08-31 22:00:00,4.6898,228.33,0.933,valid
4,2,2025-08-31 22:00:00,4.2719,225.59,0.932,valid
5,2,2025-08-31 22:00:00,4.0344,219.41,0.98,valid
6,2,2025-08-31 22:00:00,3.9045,223.29,0.979,valid
7,2,2025-08-31 22:00:00,3.3811,231.45,0.976,valid
8,2,2025-08-31 22:00:00,3.3018,227.77,0.971,valid
9,2,2025-08-31 22:00:00,2.9778,231.68,0.952,valid
10,2,2025-08-31 22:00:00,2.8745,220.02,0.928,valid
11,2,2025-08-31 22:00:00,2.6596,226.14,0.986,valid
12,2,2025-08-31 22:00:00,2.3211,222.0,0.989,valid
13,2,2025-08-31 22:00:00,2.3496,224.88,0.97,valid
14,2,2025-08-31 22:00:00,2.3922,225.26,0.981,valid
1,1,2025-08-31 23:00:00,5.9296,218.02,0.962,valid
2,1,2025-08-31 23:00:00,5.1037,229.43,0.988,valid
3,1,2025-08-31 23:00:00,4.7831,219.53,0.961,valid
4,1,2025-08-31 23:00:00,4.3248,228.8,0.971,valid
5,1,2025-08-31 23:00:00,4.0818,222.0,0.918,valid
6,1,2025-08-31 23:00:00,3.8179,226.01,0.929,valid
7,1,2025-08-31 23:00:00,3.3876,230.44,0.975,valid
8,1,2025-08-31 23:00:00,3.1053,220.31,0.93,valid
9,1,2025-08-31 23:00:00,2.9675,224.24,0.986,valid
10,1,2025-08-31 23:00:00,2.7539,227.3,0.917,valid
11,1,2025-08-31 23:00:00,2.5624,225.99,0.924,valid
12,1,2025-08-31 23:00:00,2.4512,224.72,0.936,valid
13,1,2025-08-31 23:00:00,2.4882,229.37,0.921,valid
14,1,2025-08-31 23:00:00,2.4141,226.67,0.975,valid
1,1,2025-09-01 00:00:00,6.5998,227.61,0.949,valid
2,1,2025-09-01 00:00:00,5.4752,231.89,0.977,valid
3,1,2025-09-01 00:00:00,4.7993,220.77,0.944,valid
4,1,2025-09-01 00:00:00,4.2935,228.12,0.929,valid
5,1,2025-09-01 00:00:00,4.4007,226.59,0.985,valid
6,1,2025-09-01 00:00:00,4.1653,221.75,0.916,valid
7,1,2025-09-01 00:00:00,3.7486,231.12,0.917,valid
8,1,2025-09-01 00:00:00,3.5107,219.14,0.969,valid
9,1,2025-09-01 00:00:00,3.1086,229.85,0.962,valid
10,1,2025-09-01 00:00:00,2.9481,224.59,0.952,valid
11,1,2025-09-01 00:00:00,2.8814,222.17,0.979,valid
12,1,2025-09-01 00:00:00,2.6285,226.66,0.958,valid
13,1,2025-09-01 00:00:00,2.5441,219.35,0.949,valid
14,1,2025-09-01 00:00:00,2.6478,222.46,0.915,valid
1,1,2025-09-01 01:00:00,6.3797,226.79,0.917,valid
2,1,2025-09-01 01:00:00,5.2699,220.02,0.969,valid
3,1,2025-09-01 01:00:00,4.9835,224.88,0.98,valid
4,1,2025-09-01 01:00:00,4.4954,231.99,0.978,valid
5,1,2025-09-01 01:00:00,4.2245,222.74,0.929,valid
6,1,2025-09-01 01:00:00,4.0439,222.19,0.941,valid
7,1,2025-09-01 01:00:00,3.795,221.65,0.976,valid
8,1,2025-09-01 01:00:00,3.5093,231.35,0.967,valid
9,1,2025-09-01 01:00:00,3.1477,220.08,0.92,valid
10,1,2025-09-01 01:00:00,3.1121,226.47,0.973,valid
11,1,2025-09-01 01:00:00,2.6532,226.5,0.954,valid
12,1,2025-09-01 01:00:00,2.691,218.75,0.976,valid
13,1,2025-09-01 01:00:00,2.6364,222.77,0.959,valid
14,1,2025-09-01 01:00:00,2.6928,229.57,0.963,valid
1,1,2025-09-01 02:00:00,6.2871,227.55,0.911,valid
2,1,2025-09-01 02:00:00,5.152,222.67,0.941,valid
3,1,2025-09-01 02:00:00,4.5782,226.05,0.988,valid
4,1,2025-09-01 02:00:00,4.1781,227.7,0.919,valid
5,1,2025-09-01 02:00:00,4.1181,226.72,0.98,valid
6,1,2025-09-01 02:00:00,3.8683,218.31,0.917,valid
7,1,2025-09-01 02:00:00,3.4538,220.29,0.94,valid
8,1,2025-09-01 02:00:00,3.1243,223.74,0.94,valid
9,1,2025-09-01 02:00:00,3.0833,223.58,0.987,valid
10,1,2025-09-01 02:00:00,2.8998,231.78,0.977,valid
11,1,2025-09-01 02:00:00,2.5773,226.27,0.916,valid
12,1,2025-09-01 02:00:00,2.3226,219.05,0.911,valid
13,1,2025-09-01 02:00:00,2.4945,227.52,0.949,valid
14,1,2025-09-01 02:00:00,2.5131,222.21,0.922,valid
1,1,2025-09-01 03:00:00,6.2291,222.24,0.943,valid
2,1,2025-09-01 03:00:00,5.2114,220.35,0.981,valid
3,1,2025-09-01 03:00:00,4.481,219.56,0.921,valid
4,1,2025-09-01 03:00:00,4.37,230.87,0.935,valid
5,1,2025-09-01 03:00:00,3.912,231.64,0.963,valid
6,1,2025-09-01 03:00:00,3.7908,229.25,0.977,valid
7,1,2025-09-01 03:00:00,3.6759,222.92,0.972,valid
8,1,2025-09-01 03:00:00,3.4199,229.8,0.912,valid
9,1,2025-09-01 03:00:00,3.1701,223.22,0.962,valid
10,1,2025-09-01 03:00:00,2.7885,222.16,0.913,valid
11,1,2025-09-01 03:00:00,2.6591,228.66,0.965,valid
12,1,2025-09-01 03:00:00,2.504,228.49,0.973,valid
13,1,2025-09-01 03:00:00,2.4361,222.83,0.944,valid
14,1,2025-09-01 03:00:00,2.3602,221.51,0.955,valid
1,1,2025-09-01 04:00:00,6.2524,227.43,0.92,valid
2,1,2025-09-01 04:00:00,4.7544,222.42,0.989,valid
3,1,2025-09-01 04:00:00,4.7875,228.69,0.943,valid
4,1,2025-09-01 04:00:00,3.9931,220.53,0.952,valid
5,1,2025-09-01 04:00:00,4.1139,220.64,0.965,valid
6,1,2025-09-01 04:00:00,3.928,225.77,0.954,valid
7,1,2025-09-01 04:00:00,3.5534,219.18,0.92,valid
8,1,2025-09-01 04:00:00,3.2073,222.46,0.932,valid
9,1,2025-09-01 04:00:00,2.9142,231.88,0.913,valid
10,1,2025-09-01 04:00:00,2.8605,230.56,0.922,valid
11,1,2025-09-01 04:00:00,2.5084,219.15,0.986,valid
12,1,2025-09-01 04:00:00,2.443,225.15,0.99,valid
13,1,2025-09-01 04:00:00,2.4521,220.28,0.916,valid
14,1,2025-09-01 04:00:00,2.5797,219.35,0.918,valid
1,1,2025-09-01 05:00:00,5.9885,218.23,0.981,valid
2,1,2025-09-01 05:00:00,5.0968,231.08,0.98,valid
3,1,2025-09-01 05:00:00,4.4714,227.33,0.91,valid
4,1,2025-09-01 05:00:00,4.2091,226.74,0.98,valid
5,1,2025-09-01 05:00:00,3.7891,225.97,0.935,valid
6,1,2025-09-01 05:00:00,3.5926,231.8,0.958,valid
7,1,2025-09-01 05:00:00,3.6301,220.81,0.94,valid
8,1,2025-09-01 05:00:00,3.2826,222.81,0.917,valid
9,1,2025-09-01 05:00:00,2.8765,222.54,0.956,valid
10,1,2025-09-01 05:00:00,2.8668,219.06,0.96,valid
11,1,2025-09-01 05:00:00,2.6774,229.86,0.944,valid
12,1,2025-09-01 05:00:00,2.3923,223.51,0.944,valid
13,1,2025-09-01 05:00:00,2.4198,219.91,0.967,valid
14,1,2025-09-01 05:00:00,2.5115,225.66,0.925,valid
1,1,2025-09-01 06:00:00,8.449,224.78,0.956,valid
2,1,2025-09-01 06:00:00,6.7145,227.91,0.928,valid
3,1,2025-09-01 06:00:00,6.2198,223.55,0.975,valid
4,1,2025-09-01 06:00:00,5.8292,218.53,0.963,valid
5,1,2025-09-01 06:00:00,5.4561,229.92,0.963,valid
6,1,2025-09-01 06:00:00,4.9219,220.9,0.96,valid
7,1,2025-09-01 06:00:00,4.6302,225.86,0.982,valid
8,1,2025-09-01 06:00:00,4.5888,225.84,0.946,valid
9,1,2025-09-01 06:00:00,4.2201,223.29,0.931,valid
10,1,2025-09-01 06:00:00,4.0075,220.05,0.943,valid
11,1,2025-09-01 06:00:00,3.4972,226.29,0.949,valid
12,1,2025-09-01 06:00:00,3.1814,226.56,0.912,valid
